epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
77,3121.01,0.68066,0.59187,0.95877,0.78042,0.61566,0.68545,0.58287,0.57629,0.80231,0.94477,0.000693042,0.000693042,0.000693042
78,3163.99,0.67343,0.57428,0.95205,0.70709,0.72212,0.75619,0.65223,0.51085,0.6391,0.9262,0.000687542,0.000687542,0.000687542
79,3207.5,0.69124,0.55853,0.9533,0.65538,0.7915,0.75988,0.65415,0.51405,0.65202,0.92061,0.000682043,0.000682043,0.000682043
80,3250.62,0.67443,0.57014,0.95247,0.62332,0.72946,0.71816,0.62147,0.5367,0.72365,0.91754,0.000676543,0.000676543,0.000676543
81,3293.54,0.68786,0.57151,0.95796,0.64505,0.73912,0.73137,0.6404,0.4851,0.64345,0.92001,0.000671044,0.000671044,0.000671044
82,3336.33,0.67938,0.56155,0.95214,0.67497,0.69637,0.70401,0.60308,0.54067,0.71332,0.93722,0.000665545,0.000665545,0.000665545
83,3379.08,0.7047,0.5657,0.95973,0.68035,0.64948,0.64753,0.50214,0.75124,0.84527,1.00792,0.000660045,0.000660045,0.000660045
84,3422.13,0.68802,0.55348,0.95137,0.66133,0.62729,0.693,0.59516,0.56448,0.82695,0.93177,0.000654546,0.000654546,0.000654546
85,3465.18,0.68798,0.55805,0.96084,0.62471,0.61883,0.67013,0.55268,0.63371,0.93773,0.97661,0.000649046,0.000649046,0.000649046
86,3509.12,0.67013,0.55795,0.94214,0.69489,0.56856,0.66919,0.56278,0.58575,0.88602,0.96575,0.000643547,0.000643547,0.000643547
87,3550.62,0.66724,0.54746,0.95116,0.72554,0.78443,0.772,0.67143,0.48292,0.58864,0.915,0.000638047,0.000638047,0.000638047
88,3593.61,0.67862,0.54755,0.95243,0.66698,0.76009,0.75475,0.66213,0.48394,0.57826,0.90646,0.000632548,0.000632548,0.000632548
89,3636.24,0.66346,0.54055,0.94381,0.72828,0.71149,0.7369,0.64731,0.48683,0.63438,0.90971,0.000627048,0.000627048,0.000627048
90,3678.65,0.67804,0.55856,0.95972,0.52405,0.47711,0.55655,0.4377,0.7731,1.26054,1.03694,0.000621549,0.000621549,0.000621549
91,3721.19,0.65944,0.5484,0.94321,0.65345,0.64314,0.67914,0.57503,0.60035,0.85122,0.96238,0.000616049,0.000616049,0.000616049
92,3763.37,0.65389,0.53334,0.94197,0.69249,0.72054,0.73945,0.64696,0.48564,0.63526,0.91376,0.00061055,0.00061055,0.00061055
93,3805.59,0.6454,0.53346,0.94147,0.72356,0.71411,0.75019,0.63902,0.53206,0.58297,0.93309,0.000605051,0.000605051,0.000605051
94,3848.32,0.67455,0.54643,0.94541,0.67492,0.76271,0.75238,0.64941,0.51643,0.60016,0.91129,0.000599551,0.000599551,0.000599551
95,3891.09,0.64834,0.52979,0.94338,0.73227,0.7525,0.7649,0.67541,0.45704,0.57406,0.9029,0.000594052,0.000594052,0.000594052
96,3934.09,0.67092,0.54345,0.94317,0.71266,0.74387,0.75566,0.66032,0.48498,0.60933,0.91135,0.000588552,0.000588552,0.000588552
97,3975.21,0.65929,0.54663,0.94468,0.61617,0.73556,0.72453,0.62851,0.49382,0.68758,0.90782,0.000583053,0.000583053,0.000583053
98,4016.41,0.66234,0.53316,0.94413,0.68604,0.66465,0.72075,0.61631,0.54601,0.71478,0.93798,0.000577553,0.000577553,0.000577553
99,4057.27,0.65097,0.53588,0.94798,0.70006,0.75885,0.74219,0.64676,0.4758,0.60488,0.90619,0.000572054,0.000572054,0.000572054
100,4098.35,0.65937,0.54243,0.94436,0.68424,0.72045,0.73165,0.64845,0.46707,0.68911,0.90531,0.000566554,0.000566554,0.000566554
101,4139.3,0.64195,0.5297,0.9359,0.67929,0.45516,0.56551,0.46997,0.63659,1.7145,0.9742,0.000561055,0.000561055,0.000561055
102,4180.16,0.65079,0.54081,0.94302,0.72696,0.62945,0.69856,0.59876,0.53031,0.7891,0.93864,0.000555556,0.000555556,0.000555556
103,4221.04,0.6409,0.52382,0.94467,0.73399,0.71059,0.7317,0.61798,0.54274,0.65698,0.94516,0.000550056,0.000550056,0.000550056
104,4262.09,0.64785,0.51489,0.93636,0.69606,0.75501,0.73814,0.65371,0.45644,0.59838,0.90354,0.000544557,0.000544557,0.000544557
105,4302.89,0.65526,0.50947,0.94716,0.41246,0.29664,0.34191,0.2742,0.87177,1.85449,1.12658,0.000539057,0.000539057,0.000539057
106,4343.84,0.67275,0.51958,0.95197,0.71069,0.76928,0.76788,0.67061,0.47214,0.58139,0.89928,0.000533558,0.000533558,0.000533558
107,4384.65,0.65218,0.50329,0.93701,0.72145,0.71107,0.75122,0.66379,0.45744,0.61215,0.90131,0.000528058,0.000528058,0.000528058
108,4425.45,0.65789,0.52302,0.94913,0.55629,0.5905,0.58939,0.49339,0.65231,1.10477,0.97698,0.000522559,0.000522559,0.000522559
109,4466.39,0.66126,0.52712,0.94753,0.80356,0.69389,0.75984,0.66655,0.46936,0.63773,0.91216,0.000517059,0.000517059,0.000517059
110,4507.2,0.63619,0.51332,0.93056,0.69034,0.75503,0.73983,0.59347,0.6851,0.72495,0.97914,0.00051156,0.00051156,0.00051156
111,4548.12,0.63746,0.49544,0.94299,0.61116,0.69199,0.69493,0.60729,0.49065,0.76481,0.90846,0.00050606,0.00050606,0.00050606
112,4588.94,0.62997,0.50405,0.93393,0.75678,0.68669,0.73189,0.64338,0.45511,0.64152,0.89736,0.000500561,0.000500561,0.000500561
113,4664.98,0.63903,0.49708,0.93518,0.67052,0.73313,0.74138,0.65265,0.46172,0.68748,0.90311,0.000495062,0.000495062,0.000495062
114,4756.1,0.63376,0.50013,0.93552,0.72043,0.59498,0.7007,0.60131,0.53053,1.19959,0.92507,0.000489562,0.000489562,0.000489562
